,P1,P2,P3,T1,T2,T3,TA,TG,PO,QG
2017-09-01 10:30:00,5.447467220892667,5.270566580026505,5.226480908739599,63.64881976308564,44.92767167283285,44.780936901716956,32.60659700464675,30.972944620665068,5.163173687405943,188521.6508285484
2017-09-01 11:00:00,5.44822055694302,5.272418242189054,5.223198412970769,63.65864025449083,44.95039405511579,44.82784672797479,33.46900400090765,30.977852987681807,5.164318947523372,188535.39795689785
2017-09-01 11:30:00,5.449508712264215,5.272655290862186,5.2245827489678165,63.6512644395121,44.982539828741686,44.85907951976547,34.069054240763066,30.98191788632637,5.164950910978702,188560.04657231687
2017-09-01 12:00:00,5.450902042726123,5.273471464825758,5.22449389901174,63.661495416649025,45.00074423952359,44.86011902212412,34.814329251829236,30.985957187632604,5.1668392453675285,188589.13612854565
2017-09-01 12:30:00,5.453470074771014,5.27662688132421,5.227399866621158,63.66608437431381,45.005646869883,44.873370119543026,35.36527176202208,30.99092692421173,5.1700853045868165,188615.07331419646
2017-09-01 13:00:00,5.456999771723275,5.2795828031774334,5.232916038731788,63.67585421896384,44.989978479437525,44.88788753938816,35.666353874881686,30.995800501517795,5.1737191721794495,188637.96468617368
2017-09-01 13:30:00,5.461168933956679,5.282999184127752,5.236954144846994,63.70323280127532,44.98659522642354,44.899853653980884,35.75786612122683,30.999066814413318,5.177548982538563,188644.11939332398
2017-09-01 14:00:00,5.464117768666037,5.2863106952964625,5.238164137204988,63.73480849574542,44.99857467899576,44.90663652538568,35.809024120179785,31.001259645560125,5.181449183396016,188639.2020230204
2017-09-01 14:30:00,5.468009790276235,5.2913073069893946,5.2419862821778915,63.708464219867906,44.98643658659968,44.90389611723078,36.297043337790925,31.00376461216177,5.185957564051724,188626.00472242836
2017-09-01 15:00:00,5.472091786324973,5.295413670563835,5.246392445458435,63.743387188969145,44.98424308499989,44.910707173496725,36.860038307335415,31.005827735776506,5.189804203058086,188602.3943634419
2017-09-01 15:30:00,5.475263149253456,5.298439911574661,5.251408594894993,63.73095606328725,44.96483585232114,44.89066452470835,37.04700956747149,31.00641,5.192651911165409,188574.35511217327
2017-09-01 16:00:00,5.478559576065367,5.301327236250665,5.2553044683875925,63.67253456732649,44.95842635148529,44.86329722742396,37.02701,31.00601597560421,5.1958440598705335,188541.24776661844
2017-09-01 16:30:00,5.482242994601305,5.304091346511203,5.259590313119356,63.64610017410795,44.95025451191207,44.84467084837122,36.887129995486475,31.004621672521033,5.19961261229694,188503.0490598656
2017-09-01 17:00:00,5.485828625256561,5.307653003197995,5.260254,63.626582841036225,44.92251236739366,44.82014803306188,36.703250146717856,31.004927057746034,5.203282812155578,188467.88089901052
2017-09-01 17:30:00,5.489832540150917,5.311398969412523,5.267736564494316,63.63041118185851,44.89597547764464,44.78140615809011,36.680065015713396,31.00809076151205,5.208366429710948,188426.1719234763
2017-09-01 18:00:00,5.4943957610911625,5.316675376786165,5.27091437122286,63.58775932910079,44.867448587525104,44.74009423818672,36.53379634873409,31.01170868252308,5.214003257169751,188373.45427005843
2017-09-01 18:30:00,5.498507448961691,5.321935897655538,5.274367803118642,63.55256020999587,44.846660754923725,44.69986496324584,36.145010968875646,31.012303456160563,5.218865935769131,188317.53744259407
2017-09-01 19:00:00,5.502757203196522,5.3268220998674485,5.282454253452274,63.591627169706506,44.819940697501984,44.647402110455026,35.24290407717591,31.010905142340288,5.223818018506924,188251.5445967525
